KO	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
K14160	0.0	14.9598	95.262	86.79299999999999	0.0	320.4107	0.0	0.0	256.2967	341.7013	74.0382	55.0496
K14161	0.0	14.4493	11.0623	0.0	0.0	193.017	20.936	17.8788	0.0	0.0	0.0	0.0
K14164	1174.151	39.284980000000004	104.27191	650.4598000000001	698.5956000000001	719.4533999999999	312.16179999999997	77.6704	709.1813000000001	1015.1811699999998	818.7109999999999	1616.9006000000002
K14170	0.0	0.0	15.7441	39.6688	0.0	104.04899999999999	0.0	0.0	43.7062	230.2236	78.4896	77.0152
K14187	0.0	0.0	15.7441	202.9218	0.0	104.04899999999999	0.0	0.0	43.7062	378.8826	78.4896	77.0152
K14188	0.0	0.0	0.0	0.0	0.0	0.0	338.92800000000005	0.0	88.3985	66.2933	0.0	0.0
K14194	0.0	0.0	40.811	343.7409	137.17700000000002	59.7315	473.01099999999997	0.0	982.7081000000001	268.9479	123.72940000000001	581.374
K14195	0.0	0.0	22.7153	253.9583	137.17700000000002	0.0	538.9896	0.0	310.32	283.7581	90.7677	581.374
K14196	0.0	0.0	0.0	0.0	0.0	175.52	33.8211	0.0	0.0	0.0	0.0	0.0
K14260	574.519	0.0	22.3397	684.9176	96.3887	57.8785	199.43900000000002	0.0	157.51839999999999	502.75390000000004	38.7025	576.216
K14267	0.0	0.0	0.0	102.3775	0.0	0.0	0.0	0.0	75.5	68.38640000000001	43.5834	0.0
K14337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9035	17.2964	144.585	0.0
K14339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9035	17.2964	144.585	0.0
K14392	140.126	0.0	34.7319	48.3208	472.83050000000003	0.0	86.1112	0.0	0.0	121.141	0.0	95.1769
K14414	0.0	0.0	0.0	255.65	0.0	0.0	0.0	0.0	97.3555	219.549	87.8904	0.0
K14415	0.0	0.0	0.0	264.47700000000003	0.0	0.0	0.0	0.0	22.4315	67.43809999999999	60.418899999999994	0.0
K14441	0.0	37.91869	17.4143	110.7174	0.0	31.5954	0.0	0.0	103.10239999999999	220.14226000000002	296.9467	206.01860000000002
K14445	270.944	79.09577999999999	44.6373	509.0437	454.699	77.8772	104.6635	22.6923	268.14160000000004	361.80679999999995	686.7098	186.8219
K14447	0.0	0.0	0.0	0.0	0.0	431.624	0.0	0.0	43.7062	60.5449	111.96690000000001	114.79299999999999
K14540	313.685	0.0	22.7153	310.37559999999996	510.177	25.2366	183.832	0.0	265.48339999999996	207.71939999999998	55.34139999999999	285.83000000000004
K14596	414.13379999999995	0.0	0.0	27.1651	165.418	0.0	15.7843	0.0	14.7948	11.1892	0.0	119.13600000000001
K14623	138.58700000000002	0.0	0.0	82.3759	0.0	298.657	46.0794	0.0	0.0	0.0	0.0	0.0
K14645	0.0	0.0	34.3744	68.2986	0.0	26.704	50.1274	0.0	1006.1847	80.6933	384.50300000000004	0.0
K14647	0.0	0.0	33.9242	165.32032	0.0	59.8104	24.8606	14.4416	336.4766	193.4193	1092.3975	45.3957
K14652	313.96799999999996	0.0	42.0618	477.2831	440.03499999999997	272.09590000000003	129.8602	52.36600000000001	261.55179999999996	267.68420000000003	982.2657	119.13600000000001
K14660	775.124	0.0	0.0	0.0	519.3667	37.4402	0.0	0.0	0.0	0.0	28.4138	565.0742
K14680	48.0736	0.0	228.051	134.407	149.797	0.0	32.6474	0.0	513.0462	36.9158	22.0514	2427.63
K14681	0.0	0.0	0.0	139.1436	0.0	192.7744	0.0	31.4796	79.5358	0.0	292.7878	0.0
K14682	0.0	0.0	0.0	38.010999999999996	0.0	0.0	21.9031	0.0	202.62040000000002	920.9110999999999	18.6865	0.0
K14742	0.0	0.0	29.4213	99.1412	0.0	58.6625	0.0	0.0	562.629	209.7822	0.0	809.21
K14761	688.5980000000001	0.0	25.2216	189.1162	331.47900000000004	56.5099	99.4066	0.0	607.885	427.61899999999997	0.0	421.32
K14940	0.0	0.0	0.0	469.27099999999996	0.0	266.1683	0.0	163.8963	26.855	96.9686	747.392	71.56
K15024	54.1889	0.0	18.9082	0.0	224.78799999999998	0.0	0.0	0.0	0.0	0.0	32.0631	0.0
K15034	0.0	25.2283	0.0	284.4248	0.0	0.0	37.1271	0.0	102.6726	272.28749999999997	187.939	257.4739
K15051	0.0	0.0	22.7153	105.23	0.0	594.9942	29.8186	0.0	131.119	0.0	0.0	203.174
K15125	1444.2667000000004	215.86553999999998	281.1158	2596.2706999999996	2043.4988	549.4352	556.8764	108.9866	1630.6111999999998	2620.1337999999996	2214.2452	4246.209900000001
K15256	0.0	0.0	0.0	0.0	0.0	173.465	21.5059	0.0	0.0	0.0	0.0	0.0
K15257	0.0	0.0	0.0	602.1498	0.0	1360.8304	330.79451	7.79846	27.5295	497.54530000000005	149.035	0.0
K15270	150.716	23.1815	0.0	79.7345	0.0	38.9819	0.0	0.0	60.7222	114.63864000000001	10.9439	0.0
K15329	0.0	127.32700000000001	0.0	57.7925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K15331	459.188	0.0	31.1108	52.3418	222.30330000000004	0.0	0.0	25.1351	65.8672	77.74340000000001	33.6354	76.0769
K15333	0.0	0.0	0.0	197.081	0.0	0.0	0.0	0.0	147.776	55.6956	133.312	0.0
K15342	0.0	64.7098	9.07265	264.4865	261.4427	86.148	0.0	0.0	127.19640000000001	283.78319999999997	114.8948	245.11130000000003
K15371	0.0	0.0	7.26658	69.52340000000001	0.0	0.0	13.6091	0.0	101.4668	0.0	274.10499999999996	0.0
K15373	0.0	67.9921	0.0	0.0	0.0	0.0	0.0	0.0	50.2357	0.0	45.4097	0.0
K15383	301.045	0.0	0.0	855.306	1097.16	0.0	836.1466	34.5134	114.5035	352.4257	108.101	363.92
K15396	0.0	0.0	0.0	46.3524	0.0	37.4092	0.0	13.9617	65.8206	61.1987	173.60070000000002	41.0087
K15408	0.0	76.9486	14.6797	49.1667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K15460	55.9338	23.4977	158.6377	208.5017	0.0	544.8821	0.0	57.8363	509.173	462.08000000000004	213.87890000000002	0.0
K15461	0.0	0.0	14.5172	387.3956	0.0	740.8438999999998	0.0	486.936	26.535	73.541	973.1529999999999	69.0969
K15474	615.7909999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K15496	0.0	0.0	0.0	73.03229999999999	158.796	0.0	0.0	52.36600000000001	64.7265	0.0	175.537	0.0
K15509	0.0	0.0	10.6081	426.4463	0.0	0.0	44.4345	0.0	168.9633	90.1122	39.4375	0.0
K15515	0.0	0.0	0.0	0.0	0.0	304.94	0.0	0.0	0.0	0.0	0.0	0.0
K15520	0.0	14.0861	19.23774	177.7153	0.0	0.0	0.0	0.0	255.96659999999997	159.66359999999997	294.9294	0.0
K15524	136.4896	23.818	8.80128	113.42590000000001	631.035	62.4099	596.7581	0.0	130.83089999999999	294.6676	37.370999999999995	557.2459
K15525	0.0	0.0	0.0	15.9707	0.0	0.0	18.4865	0.0	17.406	26.3094	78.4363	0.0
K15526	963.9526	12.7122	72.9225	498.6206	504.99600000000004	357.99440000000004	151.2971	74.346	397.3194	416.105	74.0749	341.2804
K15536	0.0	0.0	0.0	99.9111	0.0	0.0	0.0	0.0	0.0	173.482	0.0	0.0
K15539	0.0	28.0841	0.0	218.39569999999998	0.0	0.0	0.0	0.0	124.8158	213.7449	222.60770000000002	0.0
K15545	0.0	0.0	0.0	0.0	743.383	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K15553	641.4439	55.1028	124.2031	137.5886	653.0624	58.8523	0.0	20.0881	128.58450000000002	107.7806	396.20269999999994	305.41700000000003
K15554	1023.896	0.0	0.0	221.43	121.809	0.0	0.0	0.0	383.459	0.0	116.551	0.0
K15555	641.706	9.478760000000001	45.9576	58.3871	437.006	15.7073	13.6091	0.0	79.9846	63.90990000000001	163.0774	325.8931
K15580	143.6085	470.2667	345.199	1137.7345	823.0093	1048.3851	576.3652000000001	84.5777	1430.3057	1186.3307	1365.8728	718.7064
K15581	270.944	64.4083	54.9096	297.071	168.59099999999998	54.4683	0.0	11.272	357.64020000000005	291.95099999999996	297.2659	138.194
K15582	0.0	57.5544	232.6959	263.7049	163.55100000000002	268.9839	0.0	10.1303	577.2841	131.727	1081.7645	101.587
K15583	0.0	66.7306	10.0315	585.6041	0.0	995.2975	17.9272	75.24395	375.68129999999996	301.842	583.7632	0.0
K15584	0.0	0.0	47.8331	0.0	217.303	0.0	46.8869	0.0	0.0	0.0	0.0	0.0
K15586	349.91689999999994	0.0	48.7692	51.6058	985.4739999999999	0.0	87.6082	0.0	0.0	0.0	0.0	0.0
K15587	398.235	0.0	26.6518	0.0	81.3785	0.0	0.0	0.0	0.0	0.0	47.3503	136.77
K15598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197.56900000000002	0.0	0.0
K15599	0.0	0.0	23.0985	119.36449999999999	0.0	51.6832	0.0	0.0	0.0	311.4529	0.0	233.86900000000003
K15633	0.0	0.0	31.4881	0.0	0.0	138.732	60.3814	0.0	0.0	0.0	0.0	0.0
K15640	0.0	18.3956	14.0477	46.8945	0.0	276.8591	139.2611	23.7161	94.0684	71.5205	46.1867	161.22539999999998
K15668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.029	0.0	90.3933	0.0
K15671	0.0	0.0	0.0	64.6148	0.0	27.7772	0.0	20.4798	116.888	17.2964	103.275	505.60699999999997
K15674	0.0	33.92767	18.29259	0.0	0.0	1009.804	19.7168	0.0	0.0	0.0	0.0	0.0
K15724	0.0	0.0	0.0	62.7466	570.439	0.0	0.0	0.0	0.0	181.55200000000002	0.0	197.315
K15726	717.4446	70.4931	17.8917	0.0	359.41089999999997	0.0	162.1698	0.0	0.0	0.0	32.0631	99.9568
K15727	423.25339999999994	0.0	9.80308	84.47030000000001	414.72409999999996	0.0	77.05680000000001	0.0	177.77020000000002	59.1362	500.62299999999993	105.23899999999999
K15738	158.30100000000002	0.0	42.8247	162.043	363.49	915.287	171.0313	99.1883	232.607	252.35109999999997	693.875	76.0769
K15763	0.0	0.0	0.0	0.0	0.0	163.043	0.0	0.0	0.0	0.0	432.51599999999996	801.0989999999999
K15770	0.0	0.0	0.0	64.1012	39.808	52.5775	98.5377	0.0	50.0296	53.085300000000004	0.0	319.451
K15771	160.5881	0.0	60.6114	215.774	1117.729	71.6349	122.0426	193.88680000000002	415.2135	531.689	199.36370000000002	579.629
K15772	155.30100000000002	0.0	36.2807	19.9495	214.795	26.4482	149.73669999999998	29.3218	21.7566	32.8687	39.2427	0.0
K15777	1983.79	0.0	0.0	0.0	1030.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K15778	0.0	28.6523	10.9683	159.96925	0.0	304.94	0.0	0.0	169.7911	391.8434	1029.0	0.0
K15780	0.0	86.0885	0.0	256.75059999999996	0.0	0.0	92.8977	0.0	285.6845	175.46300000000002	283.02599999999995	237.002
K15781	0.0	0.0	0.0	353.316	0.0	516.7429999999999	0.0	0.0	34.3866	0.0	983.921	0.0
K15792	200.954	23.818	23.4985	422.1728	208.46099999999998	220.694	34.9977	22.2124	1412.392	1222.3724999999997	224.9069	0.0
K15828	0.0	0.0	0.0	138.30040000000002	0.0	51.304	0.0	37.80537	42.76285	39.8061	110.16069999999999	989.54
K15831	0.0	0.0	0.0	105.666	0.0	66.1217	0.0	0.0	0.0	0.0	53.0014	152.991
K15832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.3866	25.936	62.1475	0.0
K15834	0.0	0.0	0.0	87.9978	0.0	108.006	0.0	0.0	100.556	151.39	181.737	257.154
K15862	287.901	0.0	4.50469	316.336	0.0	0.0	190.03959000000003	0.0	136.387	144.80180000000001	75.97231	0.0
K15866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.079	93.0513	0.0	84.039	82.2561
K15876	0.0	33.996	0.0	0.0	1002.05	115.12100000000001	50.72	41.6089	0.0	0.0	0.0	0.0
